label,type,family,covars,n_tests,mean_mae_rate,sd_mae_rate,mean_rmse_rate,mean_mae_log,mean_cor_rate,mean_mae_count,sd_mae_count,mean_rmse_count,mean_cor_count,mean_zero_acc,skill_mae_rate,skill_rmse_rate,skill_mae_count,skill_rmse_count,rank_rate,rank_count
"Single GLM_SM_INT (basin, log(max_wind_speed))",single,glm_sm_int,basin,25,3.2351770701296583,1.1055965064700068,18.022456211158783,1.9091984168782223,0.011249154525556658,347.03633945056055,255.6708667931088,4873.020050014138,0.390305268248005,0.419233550253073,0.39528767294798506,-0.20144132196594033,0.8593763926339179,0.39185616319292416,390.0,135.0
"Single GLM_SM_INT (basin, log(sdi))",single,glm_sm_int,basin,25,3.610527172092129,1.0470730354032693,19.2873472110514,1.9949855338392368,0.02753334866752883,325.5849747012591,252.4481898474175,4696.579558689412,0.460932223765107,0.3975415762834418,0.32512804066305423,-0.2857634752422997,0.8680687627146659,0.413875608272374,411.0,77.0
"Single GLM_SM_INT (basin, no log)",single,glm_sm_int,basin,25,3.616462440548798,1.1940990983477033,20.14711422755534,1.9672713170522271,0.02977480022867445,323.7711411658595,253.06693013668388,4655.382522260118,0.47607563624532684,0.3969631236442516,0.32401863307196777,-0.343078616352291,0.8688037514922484,0.4190169217785885,412.0,74.0
"Single GLM_SM_INT (year, log(max_wind_speed) & log(sdi))",single,glm_sm_int,year,25,2.503995970484627,1.3228950088106999,15.67638725635514,2.50590648321515,0.017216268848242913,466.77100144222936,223.64218108059777,5430.916612410005,0.01024785261986639,0.4176428054953001,0.5319584686040255,-0.04504398336470472,0.8108583609987159,0.32223171007869644,312.0,454.0
"Single GLM_SM_INT (year, log(max_wind_speed))",single,glm_sm_int,year,25,2.329669093394262,1.2304728704061636,15.428575474546282,2.3674066431346836,0.023546197702454696,463.32377338149325,230.37312276358153,5457.917706021146,0.016922011459652525,0.4234273318872017,0.5645432728443697,-0.028523964603287322,0.8122552223362973,0.3188620238270221,289.0,449.0
"Single GLM_SM_INT (year, log(sdi))",single,glm_sm_int,year,25,2.522342094609952,1.322429660560122,15.681785763633034,2.5499067073835597,0.0254305712680189,470.03925361130143,225.30860209630086,5468.6356896377065,0.01122394383932419,0.4052060737527115,0.5285292506132571,-0.045403867147725485,0.8095340230042436,0.3175244394106822,315.0,455.0
"Single GLM_SM_INT (year, no log)",single,glm_sm_int,year,25,2.363715397439542,1.239490888038851,15.479142820371967,2.415511412619508,0.0330964413845937,464.95950046292563,231.70875413894817,5486.397067505964,0.0186930039341663,0.4108459869848156,0.5581794110524348,-0.03189496454387819,0.8115924045944389,0.31530785249478177,300.0,451.0
"Single GLM_SM_INT (basin_year, log(max_wind_speed) & log(sdi))",single,glm_sm_int,basin_year,25,2.9572303091146,1.0689711811437506,17.038557390915745,1.9039721336532958,0.010529086614633362,357.5372320069848,250.09619739281052,4929.555246382896,0.3637723440831335,0.4441070137382502,0.4472408826198284,-0.1358511113185361,0.8551212953314684,0.38480067586033284,373.0,154.0
"Single GLM_SM_INT (basin_year, log(max_wind_speed))",single,glm_sm_int,basin_year,25,3.0483484745900697,1.143475821451429,17.52473186613267,1.8957394791254027,0.014350784500956058,347.8503231592969,252.3509206408759,4814.533985846371,0.41386222440191894,0.4348517715112075,0.43020927146317123,-0.1682612388487148,0.8590465559210221,0.3991551151975701,379.0,140.0
"Single GLM_SM_INT (basin_year, log(sdi))",single,glm_sm_int,basin_year,25,3.2534772008242494,1.0716241578676475,18.361359483814713,1.9466843716603883,0.03296624144192138,340.53664306477856,246.76148697230633,4743.4222860057935,0.45325098241696926,0.4240057845263919,0.39186705195018645,-0.22403382496041124,0.8620101535651219,0.4080297230463099,392.0,115.0
"Single GLM_SM_INT (basin_year, no log)",single,glm_sm_int,basin_year,25,3.431046207513484,1.2165817158745191,19.559984462619912,1.954786474725559,0.03619393917200517,330.7101073018369,249.97679088905238,4648.286491616055,0.48027263507296,0.4121475054229935,0.35867623583109887,-0.3039384485147454,0.8659919927842782,0.41990249320199535,405.0,85.0
"Single GLM_SM_INT (island, log(max_wind_speed) & log(sdi))",single,glm_sm_int,island,25,2.24404450694907,1.3687941832605621,16.490521451363225,1.851404067155617,-0.004976624682356982,409.62099384478955,242.55391085281875,5347.070725178748,0.08902958257033752,0.5593637020968908,0.5805480360458051,-0.09931707755608188,0.8340162822759943,0.3326955208239779,271.0,278.0
"Single GLM_SM_INT (island, log(max_wind_speed))",single,glm_sm_int,island,25,2.166753447721819,1.2744331194362273,15.785927468358022,1.807868833455517,0.00040876064267665645,402.0816608929266,245.14902038632889,5312.449124718882,0.11248736886414366,0.5528561099060014,0.5949951142960699,-0.05234632526390093,0.8370713173726171,0.33701623215370125,249.0,262.0
"Single GLM_SM_INT (island, log(sdi))",single,glm_sm_int,island,25,2.244407792633133,1.319463057691344,16.219075480300397,1.9084359064160885,0.0002506435277753649,412.2827815226817,241.80030409182697,5385.6415479445795,0.09340653546902648,0.5466377440347071,0.5804801314685184,-0.08122151929837185,0.8329376915269667,0.32788195389733443,272.0,284.0
"Single GLM_SM_INT (island, no log)",single,glm_sm_int,island,25,2.1900785050272247,1.2451468482799823,15.700347766779105,1.8698940360108363,0.007233316570604096,405.6890946169503,243.99384233058666,5365.877014144302,0.11030041023833166,0.5424439624005785,0.5906352448434813,-0.046641276596074865,0.8356095386309169,0.3303485309470162,258.0,270.0
"Single GLM_SM_INT (island_basin, log(max_wind_speed) & log(sdi))",single,glm_sm_int,island_basin,25,3.461190862307847,1.1587144126680076,19.66818023522535,1.865623160848525,-0.00022604688920897803,362.75646849709346,263.8939356152387,5148.053984059825,0.23730059188976374,0.44222704266088214,0.3530416619101887,-0.31115116528027253,0.8530063932895157,0.35753243987842576,407.0,164.0
"Single GLM_SM_INT (island_basin, log(max_wind_speed))",single,glm_sm_int,island_basin,25,3.3768457075398834,1.1625424140575393,19.137734104008743,1.8312181204621683,0.004490855100321703,359.2732166214683,261.01416115215596,5047.375211510644,0.2973566978948198,0.4420824295010846,0.368807276499332,-0.27578973098664905,0.8544178519422049,0.37009696339663056,400.0,155.0
"Single GLM_SM_INT (island_basin, log(sdi))",single,glm_sm_int,island_basin,25,3.756613204852453,1.1394812893288708,20.731872955527727,1.9112745380991139,0.01340548361710632,343.4830836389464,259.5108144454258,4914.723107235245,0.37065105669150994,0.4218365871294288,0.2978219541938051,-0.3820607223946004,0.860816217785701,0.38665169923325793,418.0,124.0
"Single GLM_SM_INT (island_basin, no log)",single,glm_sm_int,island_basin,25,3.7200884111232813,1.2234268006664428,20.89738852053135,1.891473821539327,0.018662447713318812,338.87076242603626,257.54225905175304,4820.3406047944745,0.41573338904248114,0.4187997107736804,0.3046490899370048,-0.3930945813144944,0.8626851899178916,0.3984304599550853,415.0,109.0
"Single GLM_SM_INT (island_year, log(max_wind_speed) & log(sdi))",single,glm_sm_int,island_year,25,2.2756075813982464,1.3952487226443824,16.678900010857472,1.8578394956472102,-0.005665145512516561,414.9152687233267,242.07711105371092,5379.435508585931,0.0753053706057052,0.5540130151843817,0.5746483341793126,-0.11187506537400638,0.8318709737097899,0.32865645606400085,276.0,288.0
"Single GLM_SM_INT (island_year, log(max_wind_speed))",single,glm_sm_int,island_year,25,2.1965662435554676,1.2781026394021986,15.860153018157815,1.7974446127345012,-0.0037174550314906553,409.0719527381822,243.1373182723009,5358.109216320924,0.08583101255074646,0.5551699204627621,0.5894225707370339,-0.057294465607828915,0.8342387608242803,0.33131793766469164,261.0,276.0
"Single GLM_SM_INT (island_year, log(sdi))",single,glm_sm_int,island_year,25,2.2768266859578707,1.3516254368013008,16.344827543461758,1.9165120288543633,-0.00019448833109241448,416.96294646516714,241.23940536170258,5420.956512576223,0.08141674260064607,0.5424439624005785,0.574420461781855,-0.08960460111776247,0.8310412282392241,0.3234747120088609,277.0,289.0
"Single GLM_SM_INT (island_year, no log)",single,glm_sm_int,island_year,25,2.225255017403735,1.2670331578801846,15.796552894538845,1.8586437308992856,0.0030302612630547874,411.5975341220927,241.87222075337263,5406.335311487704,0.08975214263084902,0.5436008676789588,0.584060126945554,-0.05305465413581323,0.8332153626249319,0.32529941070442125,267.0,283.0
"Single GLM_SM_INT (island_basin_year, log(max_wind_speed) & log(sdi))",single,glm_sm_int,island_basin_year,25,2.868705780002354,1.09290794353799,17.31294794760641,1.7043544557948112,0.00624279723529579,353.9035349428973,255.32811661197263,4927.829146802674,0.3642498644726964,0.5161243673174258,0.4637876968560287,-0.15414296617466205,0.8565937163178023,0.38501608987682645,366.0,149.0
"Single GLM_SM_INT (island_basin_year, log(max_wind_speed))",single,glm_sm_int,island_basin_year,25,3.023926894418042,1.1515128739605978,18.066441506154003,1.7441218195979489,0.01258141369668069,346.85268951763226,255.06450620919287,4827.401457743718,0.4091997389533505,0.48778018799710776,0.4347741006072905,-0.20437353888171228,0.8594508099589213,0.39754927864254974,376.0,134.0
"Single GLM_SM_INT (island_basin_year, log(sdi))",single,glm_sm_int,island_basin_year,25,3.102817067815315,1.1218772621589537,18.568762983830403,1.739461955876719,0.023514892787793017,340.22028033955,253.07845084186343,4769.766452873812,0.44182292622994607,0.49833694866232825,0.42002811938200635,-0.23786008328611752,0.8621383478277983,0.4047420200300754,381.0,113.0
"Single GLM_SM_INT (island_basin_year, no log)",single,glm_sm_int,island_basin_year,25,3.363315705137595,1.228812678411222,20.23157696382428,1.8006952593018855,0.03181666110292644,333.5012309938998,253.27283172843914,4687.203047115007,0.4708778896114365,0.46478669558929864,0.3713362753950181,-0.34870920412184203,0.8648609934116931,0.415045779473436,399.0,93.0
"Single GLM_SM_ISLAND (island, log(max_wind_speed) & log(sdi))",single,glm_sm_island,island,25,2.1637985601792185,1.0715677171029152,15.206828134353264,1.8281996184110099,0.19738144685398012,417.22323008172424,240.7081700372395,5370.81701240021,0.09925287780219834,0.5052783803326103,0.5955474355085812,-0.013741494643450425,0.8309357579557475,0.32973202835471527,248.0,290.0
"Single GLM_SM_ISLAND (island, log(max_wind_speed))",single,glm_sm_island,island,25,2.130549732711353,1.0337779976634087,15.1059867060755,1.7665443028222818,0.18899190588039538,410.20090193297017,241.92201977391275,5348.009677774231,0.1169539770082088,0.511352133044107,0.6017622346970035,-0.007019044746529257,0.8337812960280705,0.3325783412868252,243.0,280.0
"Single GLM_SM_ISLAND (island, log(sdi))",single,glm_sm_island,island,25,2.1630370863836985,1.096586991173007,15.226571445440346,1.922265862347225,0.1703528496849635,424.4733016835499,240.4479855093796,5446.075496024247,0.09302689941003862,0.48864786695589296,0.595689768549678,-0.015057654299744039,0.827997935294509,0.320339909604194,247.0,311.0
"Single GLM_SM_ISLAND (island, no log)",single,glm_sm_island,island,25,2.1396857246339036,1.0680084599510147,15.157724541591104,1.8573344584529197,0.16764657000918182,417.9897962891935,241.2996285928532,5441.108271499702,0.1057021317058855,0.4977584960231381,0.6000545547723333,-0.010468073711795256,0.8306251354268506,0.32095980998417084,244.0,292.0
"Single GLM_SM_ISLAND (island_basin, log(max_wind_speed) & log(sdi))",single,glm_sm_island,island_basin,25,2.8635839514786183,1.435482043336279,18.461854828092154,1.5577653001359761,0.08919973709027039,375.36873722895996,259.6107331245918,5322.8321545638355,0.15013155193522948,0.4854663774403471,0.4647450580075856,-0.23073320366137606,0.8478957390884211,0.3357204493449327,365.0,176.0
"Single GLM_SM_ISLAND (island_basin, log(max_wind_speed))",single,glm_sm_island,island_basin,25,2.7188631958662293,1.341526157264591,17.408045709534434,1.5163360319623012,0.09163930312767785,370.7431533958387,254.91573647362128,5227.062170170696,0.20562550174650165,0.5100506146059292,0.4917959498141309,-0.16048252275164332,0.8497700854056327,0.34767236523323874,349.0,172.0
"Single GLM_SM_ISLAND (island_basin, log(sdi))",single,glm_sm_island,island_basin,25,2.880065900154991,1.3568522869253223,17.701163386410695,1.5921467291731128,0.10188129902350966,363.4349984428788,260.8168296096534,5185.807743107959,0.20949909128061453,0.4642082429501085,0.4616642876749615,-0.18002279434790625,0.8527314441910054,0.3528208409837412,367.0,165.0
"Single GLM_SM_ISLAND (island_basin, no log)",single,glm_sm_island,island_basin,25,2.7784809216244812,1.280263068917656,17.133815890772965,1.555437358121912,0.10578517754914671,356.87561206399755,255.34882026376792,5063.335922793866,0.28636328844784475,0.4896601590744758,0.4806523329748287,-0.14220138326016452,0.8553893922784207,0.36810509632070487,360.0,153.0
"Single GLM_SM_ISLAND (island_year, log(max_wind_speed) & log(sdi))",single,glm_sm_island,island_year,25,2.1833400298643264,1.09504172227115,15.238877393154254,1.834752495212567,0.1890768750354829,423.9581018902213,240.69585488877345,5417.639334938622,0.09041232415399662,0.5042660882140275,0.5918947861014117,-0.015878012741247005,0.8282067009055307,0.32388868960698214,256.0,309.0
"Single GLM_SM_ISLAND (island_year, log(max_wind_speed))",single,glm_sm_island,island_year,25,2.1611983749814083,1.0613681848192003,15.242053921887782,1.7684929427847924,0.15085099759429135,417.6327080828781,239.3972412016837,5399.150053671048,0.09670698264015723,0.5101952277657267,0.5960334565230883,-0.016089771495778615,0.8307698321805088,0.3261961175129754,246.0,291.0
"Single GLM_SM_ISLAND (island_year, log(sdi))",single,glm_sm_island,island_year,25,2.1847850835773124,1.1212927235173835,15.235680643030996,1.9270449824423441,0.16391516132378006,432.67342206836554,240.65710102920332,5526.915881384266,0.08514367809330528,0.48749096167751266,0.5916246797750646,-0.01566490595662895,0.8246751405947533,0.310251179901212,257.0,327.0
"Single GLM_SM_ISLAND (island_year, no log)",single,glm_sm_island,island_year,25,2.1728952785703046,1.0977710228180124,15.238873225046142,1.8571834225818795,0.13889857120363486,426.08658704390683,239.1920416722598,5507.106753179199,0.09021663773643768,0.4976138828633406,0.5938470965077889,-0.015877734880268335,0.827344211227907,0.31272332224965105,251.0,316.0
"Single GLM_SM_ISLAND (island_basin_year, log(max_wind_speed) & log(sdi))",single,glm_sm_island,island_basin_year,25,2.490742895681129,1.0962890150958289,16.261747945975042,1.47118945944195,0.09755703695516536,361.1104755141281,251.01937197917238,5002.071684852469,0.33004698775517755,0.5556037599421547,0.5344357047896469,-0.08406621832113603,0.8536733709072785,0.3757507592439745,310.0,162.0
"Single GLM_SM_ISLAND (island_basin_year, log(max_wind_speed))",single,glm_sm_island,island_basin_year,25,2.5655560095978935,1.0797517225454822,15.96081758421146,1.5108790901399813,0.12321010110736565,345.4659919829359,247.5464056725273,4832.544372715908,0.40752514173533017,0.5440347071583514,0.5204517987375429,-0.0640051252369942,0.8600127177117618,0.39690745242154923,323.0,129.0
"Single GLM_SM_ISLAND (island_basin_year, log(sdi))",single,glm_sm_island,island_basin_year,25,2.5170328953727035,1.0521753559679181,16.14203118428639,1.4940990325913728,0.10453795003207125,344.2165795709372,249.65163734931497,4821.918095702292,0.4131058595127499,0.5449023861171367,0.5295216346948524,-0.07608547126094112,0.8605189957595921,0.3982335920244464,313.0,125.0
"Single GLM_SM_ISLAND (island_basin_year, no log)",single,glm_sm_island,island_basin_year,25,2.636179008507053,1.0033200344923914,15.9840391765959,1.544755750494303,0.13748764305596714,326.1056780550255,247.4846125775018,4656.944024308571,0.4744277449088677,0.5320318148951555,0.5072510999541411,-0.06555315955183083,0.867857766989866,0.4188220492278537,332.0,79.0
"Single RF (base, log(max_wind_speed) & log(sdi))",single,rf,base,25,14.327899528427421,10.072334336013702,193.41448434356846,1.6779409309414275,0.24120851579058006,608.7732254519161,265.3383177630071,7101.115087469598,-0.0055697330092236074,0.4825741142443962,-1.6781401072602096,-11.893700560815876,0.7533172256067738,0.11379404751477551,477.0,511.0
